episode,step,action,reward,ep_return_so_far,time_left,x,y,n_revealed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,obs_83,obs_84,obs_85,obs_86,obs_87,obs_88,obs_89,obs_90,obs_91,obs_92,obs_93,obs_94,obs_95,obs_96,obs_97,obs_98,obs_99,obs_100,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
0,71,1,0.0,0.0,428,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579999804496765,-0.9944285750389099,0.9865677952766418,-0.666517972946167,-0.9525118470191956,0.08293945342302322,-0.8790449500083923,0.3720819056034088,0.39388126134872437,0.9424442052841187,0.9937395453453064,0.9974151849746704,0.9968294501304626,0.6161242127418518,-0.9949861764907837,0.9015443325042725,-0.5793618559837341,-1.3396779298782349,-0.5709642171859741,-0.5315258502960205,-0.34197133779525757,0.7588205933570862,1.0909260511398315,-0.050115641206502914,-2.2095894813537598,-0.31699904799461365,1.0992130041122437,0.45009127259254456,-1.1380066871643066,1.04827880859375,0.30288973450660706,1.6795891523361206,0.06904057413339615,-0.05848612263798714,0.11318960040807724,-0.10381513088941574,-0.3089368939399719,-0.6531563997268677,0.5351899862289429,0.39768126606941223,-0.03363382816314697,0.48111656308174133,0.7050089240074158,-0.4325132668018341,-0.5622043609619141
0,72,1,0.0,0.0,427,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8560000061988831,-0.9944237470626831,0.9865697026252747,-0.6664916276931763,-0.9525436162948608,0.08349476009607315,-0.8789393901824951,0.37228986620903015,0.39374738931655884,0.9424200654029846,0.9937437772750854,0.9974156022071838,0.996826171875,0.6160691976547241,-0.9949890375137329,0.901579737663269,-0.5794166326522827,-1.3396049737930298,-0.5710570812225342,-0.5315299034118652,-0.3419618606567383,0.7587326765060425,1.0910019874572754,-0.0502019077539444,-2.209589958190918,-0.31678614020347595,1.0991499423980713,0.4501415491104126,-1.1381165981292725,1.0481699705123901,0.30277788639068604,1.6796793937683105,0.06919445097446442,-0.05855976790189743,0.11328869313001633,-0.10383763164281845,-0.3088984191417694,-0.6531785726547241,0.5352419018745422,0.39771509170532227,-0.03364577144384384,0.4811759293079376,0.704967737197876,-0.4325466752052307,-0.562232255935669
0,73,1,0.0,0.0,426,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539999723434448,-0.9944189190864563,0.9865716099739075,-0.6664652228355408,-0.9525753855705261,0.08404995501041412,-0.8788336515426636,0.37249791622161865,0.39361345767974854,0.9423959255218506,0.9937479496002197,0.9974160194396973,0.9968228340148926,0.616014301776886,-0.9949919581413269,0.9016150236129761,-0.5794714689254761,-1.3395295143127441,-0.5711512565612793,-0.5315343141555786,-0.34195366501808167,0.758646547794342,1.0910791158676147,-0.050288259983062744,-2.209589719772339,-0.3165726959705353,1.0990865230560303,0.4501907527446747,-1.138227939605713,1.048061728477478,0.30266690254211426,1.6797682046890259,0.06934762001037598,-0.05863092839717865,0.11338424682617188,-0.10385845601558685,-0.30886080861091614,-0.6531996130943298,0.5352910161018372,0.39774662256240845,-0.03365456685423851,0.4812309443950653,0.7049239277839661,-0.4325769245624542,-0.5622586011886597
0,74,1,0.0,0.0,425,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519999980926514,-0.9944140911102295,0.9865735173225403,-0.6664389371871948,-0.9526071548461914,0.08460533618927002,-0.878727912902832,0.37270596623420715,0.3934795558452606,0.9423717856407166,0.9937521815299988,0.9974164962768555,0.9968195557594299,0.6159592866897583,-0.9949948191642761,0.9016503095626831,-0.5795262455940247,-1.3394525051116943,-0.5712467432022095,-0.5315394401550293,-0.34194591641426086,0.758561909198761,1.0911567211151123,-0.05037471652030945,-2.2095894813537598,-0.31635889410972595,1.0990231037139893,0.4502406716346741,-1.1383408308029175,1.0479540824890137,0.3025563359260559,1.6798559427261353,0.0694996789097786,-0.05869975686073303,0.11347642540931702,-0.1038777083158493,-0.3088240623474121,-0.6532197594642639,0.5353375673294067,0.3977760970592499,-0.0336604118347168,0.4812820255756378,0.7048778533935547,-0.43260425329208374,-0.562283456325531
0,75,1,0.0,0.0,424,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000238418579,-0.9944092631340027,0.9865754246711731,-0.6664124727249146,-0.9526388645172119,0.08516061305999756,-0.8786220550537109,0.3729139268398285,0.39334553480148315,0.9423475861549377,0.9937563538551331,0.9974169135093689,0.9968162775039673,0.6159042119979858,-0.9949977397918701,0.9016855955123901,-0.5795810222625732,-1.3393734693527222,-0.5713433027267456,-0.5315451622009277,-0.34193912148475647,0.7584788799285889,1.0912353992462158,-0.05046146363019943,-2.2095882892608643,-0.3161446452140808,1.0989595651626587,0.45028987526893616,-1.138454794883728,1.0478469133377075,0.30244556069374084,1.6799428462982178,0.06965107470750809,-0.05876639485359192,0.1135653629899025,-0.10389550030231476,-0.30878815054893494,-0.6532391309738159,0.5353818535804749,0.39780372381210327,-0.03366347402334213,0.4813295006752014,0.704829752445221,-0.43262895941734314,-0.5623071193695068
0,76,1,0.0,0.0,423,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479999899864197,-0.9944044351577759,0.9865773916244507,-0.6663861870765686,-0.9526705741882324,0.08571581542491913,-0.8785160779953003,0.3731216788291931,0.3932115435600281,0.9423234462738037,0.9937605857849121,0.9974173307418823,0.9968129396438599,0.6158490777015686,-0.9950006008148193,0.9017207026481628,-0.5796357989311218,-1.3392927646636963,-0.5714408755302429,-0.53155118227005,-0.34193283319473267,0.7583975791931152,1.0913149118423462,-0.05054814741015434,-2.2095868587493896,-0.3159307539463043,1.0988961458206177,0.4503394067287445,-1.1385700702667236,1.0477399826049805,0.3023355305194855,1.6800286769866943,0.06980154663324356,-0.05883098021149635,0.11365120857954025,-0.10391192883253098,-0.308753103017807,-0.6532578468322754,0.5354241132736206,0.39782965183258057,-0.03366394713521004,0.48137369751930237,0.704779863357544,-0.4326512813568115,-0.5623296499252319
0,77,1,0.0,0.0,422,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8460000157356262,-0.9943996071815491,0.9865792393684387,-0.6663597226142883,-0.9527022242546082,0.08627110719680786,-0.8784099817276001,0.37332940101623535,0.39307743310928345,0.9422991871833801,0.9937647581100464,0.9974178075790405,0.9968096017837524,0.6157941818237305,-0.9950035214424133,0.9017559289932251,-0.5796905159950256,-1.3392105102539062,-0.5715392827987671,-0.5315572619438171,-0.3419276773929596,0.758317232131958,1.091394066810608,-0.0506349615752697,-2.2095844745635986,-0.31571632623672485,1.0988328456878662,0.45038798451423645,-1.138686180114746,1.0476335287094116,0.3022255599498749,1.6801137924194336,0.06995130330324173,-0.05889364331960678,0.11373409628868103,-0.10392706841230392,-0.30871888995170593,-0.6532761454582214,0.5354645252227783,0.3978540897369385,-0.03366199508309364,0.48141491413116455,0.704728364944458,-0.4326714277267456,-0.5623511672019958
0,78,1,0.0,0.0,421,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843999981880188,-0.9943947196006775,0.9865812063217163,-0.6663334369659424,-0.9527338743209839,0.08682642877101898,-0.8783038258552551,0.37353724241256714,0.3929433524608612,0.9422749876976013,0.9937689900398254,0.997418224811554,0.9968063235282898,0.6157391667366028,-0.9950063824653625,0.9017912149429321,-0.579745352268219,-1.3391270637512207,-0.5716391205787659,-0.5315644145011902,-0.3419228792190552,0.7582384943962097,1.0914744138717651,-0.05072188377380371,-2.2095820903778076,-0.3155021667480469,1.0987701416015625,0.45043760538101196,-1.138803243637085,1.04752779006958,0.3021155893802643,1.680198073387146,0.07010066509246826,-0.058954495936632156,0.11381415277719498,-0.10394102334976196,-0.3086854815483093,-0.653294026851654,0.5355032682418823,0.39787718653678894,-0.03365776315331459,0.4814533591270447,0.7046754956245422,-0.4326896071434021,-0.5623718500137329
0,79,1,0.0,0.0,420,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8420000076293945,-0.9943898916244507,0.9865831136703491,-0.6663069725036621,-0.9527654647827148,0.08738169074058533,-0.8781975507736206,0.3737448751926422,0.39280909299850464,0.9422507882118225,0.9937731623649597,0.9974186420440674,0.9968029856681824,0.6156840920448303,-0.9950092434883118,0.9018263220787048,-0.5798000693321228,-1.339042067527771,-0.5717393159866333,-0.5315713286399841,-0.3419184982776642,0.7581609487533569,1.0915549993515015,-0.05080870911478996,-2.2095799446105957,-0.3152877688407898,1.0987073183059692,0.4504862427711487,-1.1389211416244507,1.0474220514297485,0.3020060658454895,1.6802810430526733,0.07024932652711868,-0.05901365354657173,0.11389149725437164,-0.10395385324954987,-0.3086528480052948,-0.6533116102218628,0.5355405807495117,0.3978990316390991,-0.03365139663219452,0.4814893305301666,0.7046213746070862,-0.43270599842071533,-0.5623917579650879
0,80,1,0.0,0.0,419,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399999737739563,-0.9943850040435791,0.9865849614143372,-0.6662805080413818,-0.9527971148490906,0.08793701976537704,-0.8780911564826965,0.3739524483680725,0.3926749527454376,0.9422265291213989,0.993777334690094,0.9974190592765808,0.996799647808075,0.6156290173530579,-0.9950121641159058,0.9018614292144775,-0.5798548460006714,-1.3389559984207153,-0.5718404054641724,-0.5315782427787781,-0.3419148325920105,0.7580845355987549,1.0916355848312378,-0.05089552700519562,-2.2095770835876465,-0.31507351994514465,1.0986446142196655,0.4505350589752197,-1.1390396356582642,1.0473166704177856,0.30189621448516846,1.6803638935089111,0.07039764523506165,-0.059071220457553864,0.11396624892950058,-0.1039656326174736,-0.30862101912498474,-0.6533289551734924,0.535576581954956,0.39791980385780334,-0.03364303335547447,0.4815230667591095,0.7045661807060242,-0.43272075057029724,-0.5624110102653503
0,81,1,0.0,0.0,418,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8379999995231628,-0.9943801760673523,0.9865869283676147,-0.6662540435791016,-0.9528287053108215,0.0884922593832016,-0.8779847621917725,0.3741600215435028,0.39254069328308105,0.9422022700309753,0.9937815070152283,0.9974194765090942,0.9967963099479675,0.615574061870575,-0.995015025138855,0.9018965363502502,-0.5799095630645752,-1.3388683795928955,-0.5719422698020935,-0.5315854549407959,-0.3419114947319031,0.7580089569091797,1.0917165279388428,-0.05098234862089157,-2.209573984146118,-0.3148593306541443,1.0985827445983887,0.4505840539932251,-1.139159083366394,1.0472115278244019,0.3017865717411041,1.6804465055465698,0.07054523378610611,-0.05912729725241661,0.11403851956129074,-0.10397643595933914,-0.3085898756980896,-0.6533461809158325,0.5356113910675049,0.3979395925998688,-0.0336327999830246,0.48155471682548523,0.7045100927352905,-0.43273401260375977,-0.562429666519165
0,82,1,0.0,0.0,417,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8360000252723694,-0.9943752884864807,0.9865887761116028,-0.6662276387214661,-0.9528602361679077,0.08904752135276794,-0.8778781890869141,0.3743673861026764,0.3924064636230469,0.9421780109405518,0.9937856793403625,0.9974199533462524,0.9967929720878601,0.6155188083648682,-0.9950178861618042,0.901931643486023,-0.5799643993377686,-1.3387805223464966,-0.572044849395752,-0.5315927267074585,-0.3419084846973419,0.7579344511032104,1.091798186302185,-0.051069192588329315,-2.2095704078674316,-0.31464532017707825,1.0985203981399536,0.45063281059265137,-1.139278769493103,1.0471066236495972,0.30167698860168457,1.6805274486541748,0.07069239020347595,-0.05918196961283684,0.11410841345787048,-0.10398632287979126,-0.30855947732925415,-0.6533632278442383,0.5356451272964478,0.39795851707458496,-0.03362081199884415,0.48158448934555054,0.70445317029953,-0.43274593353271484,-0.5624477863311768
1,0,1,0.0,0.0,499,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9991018772125244,0.9589747786521912,0.19755862653255463,-0.3417800962924957,-0.7061792612075806,-0.9490742683410645,-0.42148327827453613,-0.05745062604546547,0.9908389449119568,0.8069306015968323,0.1246807649731636,0.9945635199546814,-0.35980460047721863,-0.22789564728736877,0.7800111174583435,0.02893352322280407,-0.258643239736557,-0.5890135765075684,-1.0462093353271484,-0.5893588662147522,0.9810421466827393,0.8015748858451843,-0.09126599133014679,-2.408531665802002,-0.3010573089122772,1.1343022584915161,0.4554300606250763,-0.8364695310592651,1.706552505493164,-0.3120556175708771,1.1811431646347046,0.17256014049053192,0.002850257558748126,0.015701299533247948,-0.020586660131812096,-0.036218490451574326,-0.07032009214162827,0.04824814200401306,0.0339750275015831,-0.005188347306102514,0.044272225350141525,0.08087025582790375,-0.03324246034026146,-0.05684853345155716
1,1,1,0.0,0.0,498,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980000257492065,-0.9991836547851562,0.912083625793457,0.24848081171512604,-0.42860671877861023,-0.6586061716079712,-0.9681571125984192,-0.585086464881897,-0.2700512409210205,0.9887181520462036,0.8256798386573792,0.09622366726398468,0.993796706199646,-0.4202139675617218,-0.14379069209098816,0.624191164970398,0.08907134085893631,-0.1637822538614273,-0.46353957056999207,-1.0723369121551514,-0.47679901123046875,0.9944654107093811,0.6029903292655945,-0.1923295110464096,-2.4865036010742188,-0.3740587532520294,1.2532085180282593,0.38163381814956665,-0.6541072726249695,1.6728782653808594,-0.4825526773929596,1.1860789060592651,0.27475419640541077,0.00531084556132555,0.029740814119577408,-0.03916682302951813,-0.06914496421813965,-0.13482579588890076,0.09141659736633301,0.06460370868444443,-0.009786929003894329,0.0842171162366867,0.15318790078163147,-0.06078701466321945,-0.10932531207799911
1,2,1,0.0,0.0,497,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959999918937683,-0.9990096688270569,0.9464449882507324,0.2561192512512207,-0.7658877372741699,-0.3623163104057312,-0.9180589318275452,-0.2116040587425232,-0.30791231989860535,0.9785438179969788,0.9309276938438416,0.5488255620002747,0.993753969669342,-0.42560896277427673,-0.5286093354225159,0.8301578164100647,-0.00572535116225481,-0.40266796946525574,-0.6351264119148254,-1.0680605173110962,-0.36395663022994995,0.9231993556022644,0.824130117893219,-0.21630366146564484,-2.3967533111572266,-0.29281511902809143,1.2273569107055664,0.4405055046081543,-0.9106788039207458,1.4143229722976685,-0.31822600960731506,1.405515432357788,0.36955776810646057,0.006769235245883465,0.036519456654787064,-0.05416174978017807,-0.09607668966054916,-0.1924230456352234,0.13390877842903137,0.09371653199195862,-0.011937897652387619,0.12151463329792023,0.2154417634010315,-0.08789520710706711,-0.15696386992931366
