t,x,y,zone_id,action,switched,perturbed_1,perturbed_2,logits_act,pi_act,pi_max,pi_entropy,pi_argmax,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
193,14,4,2,3,0,0,0,3.4018425941467285,0.922702968120575,0.922702968120575,0.3729214072227478,3,0.05398586392402649,-0.48747438192367554,-0.09292283654212952,0.7244153022766113,0.06794784218072891,0.20581436157226562,0.6958320140838623,-0.3645634055137634,0.9626466035842896,0.7577469348907471,0.012263782322406769,-0.3302958011627197,-0.8386948704719543,0.9624471664428711,-0.8978788256645203,0.9256551861763,0.08398322761058807,0.8459317088127136,-0.8126700520515442,-0.6767255663871765,0.891097903251648,0.4753582775592804,-0.892487645149231,0.4809839725494385,-0.8562462329864502,-1.349822759628296,-0.6267188191413879,0.5702692866325378,-1.00455904006958,0.320809930562973,1.6434482336044312,0.5082610845565796,1.0479800701141357,1.6042852401733398,0.40902891755104065,-2.0382697582244873,-0.4801015555858612,0.6029493808746338,-0.1877475529909134,-0.16356618702411652,-0.6823842525482178,0.21852654218673706,-0.009723721072077751,0.07981695979833603,-0.7714830040931702,-0.1418636441230774,0.7008109092712402,-0.8318459987640381,0.7803984880447388,1.441968321800232,-0.38486701250076294,-0.21393471956253052
194,14,4,2,3,0,0,0,2.9146568775177,0.9200632572174072,0.9200632572174072,0.3848145008087158,3,0.4188440144062042,-0.9908692240715027,-0.35241201519966125,-0.6853466033935547,-0.217414990067482,-0.2673276662826538,-0.8481258153915405,-0.3164614737033844,-0.9957447648048401,-0.9104616045951843,-0.13551101088523865,0.3873582184314728,0.8527013063430786,-0.9941012263298035,0.9831030964851379,-0.958810031414032,-0.7359846234321594,-0.9677908420562744,0.9478445649147034,0.7037803530693054,-0.9740534424781799,-0.3467464745044708,0.9941497445106506,-0.932074785232544,0.8630534410476685,1.1520003080368042,-0.030075032263994217,0.2640720307826996,-1.455092191696167,-0.16970911622047424,0.6700204014778137,1.6718679666519165,0.3654564917087555,-1.5275824069976807,1.162116527557373,-1.4689847230911255,-1.4531725645065308,-0.28286999464035034,0.477355033159256,-0.23845593631267548,-0.6970420479774475,0.21863162517547607,-0.0041281236335635185,0.10621519386768341,-0.7857017517089844,-0.13426856696605682,0.7006851434707642,-0.8379079103469849,0.7710813283920288,1.4308379888534546,-0.3829217553138733,-0.20730537176132202
195,14,4,2,3,0,0,0,3.8449289798736572,0.9725473523139954,0.9725473523139954,0.1616859883069992,3,0.3052823841571808,0.5492701530456543,-0.2267305850982666,-0.5299080014228821,-0.5430964231491089,0.5683102607727051,0.5851085186004639,-0.1430700421333313,-0.9011526107788086,-0.6813194155693054,0.18746672570705414,-0.03700905665755272,0.597014844417572,-0.918628990650177,0.8491413593292236,-0.81717449426651,-0.35062503814697266,-0.7391736507415771,0.5182059407234192,0.29748713970184326,-0.8830878138542175,-0.18469463288784027,0.8721827268600464,-0.8118919134140015,0.427627295255661,0.37209540605545044,0.17515085637569427,-0.12345609068870544,-1.7061771154403687,-0.13934651017189026,0.9922694563865662,1.5639292001724243,1.0302939414978027,-1.1911736726760864,1.478721261024475,-1.5485846996307373,-1.3240272998809814,-0.0012753556948155165,0.46366333961486816,-0.46971026062965393,-0.7072460651397705,0.21834823489189148,0.0012651667930185795,0.12891732156276703,-0.7987199425697327,-0.12672923505306244,0.6990100741386414,-0.843747615814209,0.7642096281051636,1.421679139137268,-0.38328197598457336,-0.20157299935817719
196,14,4,2,3,0,0,0,3.0458781719207764,0.880939781665802,0.880939781665802,0.5212880373001099,3,-0.613606870174408,0.1723412573337555,-0.5206306576728821,1.1047714948654175,0.8674532771110535,-0.15223278105258942,0.5023247003555298,0.6310476660728455,0.9939140677452087,0.9206752181053162,0.10637106746435165,-0.24217306077480316,-0.885765790939331,0.9931994676589966,-0.9701181650161743,0.9771413803100586,0.6321897506713867,0.9470954537391663,-0.9269765615463257,-0.6567535400390625,0.9708113074302673,0.6461308598518372,-0.9902200698852539,0.8027150630950928,-0.9046094417572021,-1.341105580329895,-0.6630973815917969,0.4501939117908478,-0.8906546831130981,0.3480750322341919,1.6376848220825195,0.5977346897125244,1.0854790210723877,1.509433627128601,0.32821276783943176,-2.075833797454834,-0.4752098321914673,0.7773357033729553,-0.1423688530921936,-0.24126993119716644,-0.6827768087387085,0.20844684541225433,-0.0190449021756649,0.07846064865589142,-0.7694399952888489,-0.13205230236053467,0.7031067609786987,-0.8138807415962219,0.7830849289894104,1.4481468200683594,-0.385201096534729,-0.22524136304855347
197,14,4,2,3,0,0,0,3.2064666748046875,0.894561767578125,0.894561767578125,0.4733348488807678,3,-0.27215731143951416,-0.16760286688804626,-0.4369678795337677,1.2110377550125122,-0.3226030468940735,0.015993162989616394,-0.15623337030410767,-0.3008245825767517,0.9590687155723572,0.9215990900993347,-0.8631318807601929,-0.9439889192581177,-0.9678351283073425,0.9329302310943604,-0.8704248666763306,0.8886945843696594,-0.8481758832931519,0.8587958216667175,-0.9961377382278442,-0.6382587552070618,0.9896355867385864,-0.7833972573280334,-0.4320487976074219,0.6626838445663452,-0.8943698406219482,-1.1835519075393677,-0.48478999733924866,1.1959928274154663,-0.8967539072036743,-0.1119530200958252,1.6524593830108643,0.34342724084854126,0.7436033487319946,1.6888751983642578,0.6880492568016052,-1.9399176836013794,-0.614173173904419,0.3601895868778229,-0.5599348545074463,0.012847574427723885,-0.6648404002189636,0.18811972439289093,-0.030457857996225357,0.08398383110761642,-0.7551330924034119,-0.12787342071533203,0.7068424224853516,-0.8166911602020264,0.7917159795761108,1.4579825401306152,-0.39520546793937683,-0.23309937119483948
198,14,4,2,3,0,0,0,3.2798945903778076,0.9502623081207275,0.9502623081207275,0.2625838816165924,3,-0.833549976348877,0.21011629700660706,0.7958987951278687,-0.8095930218696594,1.1188970804214478,0.19840966165065765,-0.8721885681152344,-0.36629921197891235,-0.9962677359580994,-0.9643093943595886,0.376655250787735,0.7895693182945251,0.944280207157135,-0.9915112853050232,0.9859804511070251,-0.9435166716575623,-0.26776567101478577,-0.9668877124786377,0.9946106672286987,0.765378475189209,-0.993554949760437,0.5341954231262207,0.9887992143630981,-0.9505643844604492,0.7843912243843079,0.9438040256500244,-0.18280746042728424,-0.1970657855272293,-1.3763387203216553,0.13389265537261963,0.7550417184829712,1.7550387382507324,0.5550479292869568,-1.5293691158294678,0.8688930869102478,-1.5795722007751465,-1.4247567653656006,-0.05163216590881348,0.8921230435371399,-0.3466901481151581,-0.6841062307357788,0.18943458795547485,-0.020102757960557938,0.10309167951345444,-0.7705458402633667,-0.12097862362861633,0.7064687609672546,-0.8215043544769287,0.7836549878120422,1.4474308490753174,-0.39005178213119507,-0.22631604969501495
199,14,4,2,3,0,0,0,3.4306998252868652,0.9286869168281555,0.9286869168281555,0.35106340050697327,3,-0.03400871157646179,-0.35340943932533264,-0.9663609862327576,0.994672417640686,0.05099058896303177,0.127874493598938,-0.039340801537036896,-0.30429112911224365,0.5589586496353149,0.603287398815155,0.08985977619886398,0.21169279515743256,-0.36864572763442993,0.5881385207176208,-0.4574161171913147,0.5467627048492432,0.2958705425262451,0.24349445104599,-0.4833180010318756,-0.15833956003189087,0.4690670371055603,0.32241031527519226,-0.527783989906311,0.11894512176513672,-0.7121918797492981,-1.0783271789550781,-0.6592524647712708,0.2378612607717514,-0.99420565366745,0.2876797914505005,1.88530695438385,0.7058646082878113,1.2098870277404785,1.0760166645050049,0.45731890201568604,-2.1934244632720947,-0.6841458082199097,0.7207944393157959,0.01975315436720848,-0.2789355516433716,-0.6607932448387146,0.1907215267419815,-0.025219373404979706,0.06662125140428543,-0.7603368163108826,-0.12346060574054718,0.7093033790588379,-0.8196399211883545,0.7936674952507019,1.4616014957427979,-0.3943580389022827,-0.23430503904819489
200,14,4,2,3,0,0,0,2.654772996902466,0.8909081220626831,0.8909081220626831,0.4873989522457123,3,-0.7929503917694092,0.3668437898159027,-0.014524569734930992,-0.9412007331848145,1.534989595413208,0.5510689616203308,0.15828898549079895,-0.3290673494338989,-0.9942068457603455,-0.9597223401069641,0.935225248336792,0.9861487150192261,0.9911524653434753,-0.9831928610801697,0.9670694470405579,-0.935879647731781,0.9137430191040039,-0.9612784385681152,0.9995649456977844,0.7612351775169373,-0.9989013075828552,0.9554416537284851,0.712813138961792,-0.9441397190093994,0.427053838968277,0.40658634901046753,-0.18574285507202148,-1.0755906105041504,-1.132582664489746,0.4023268520832062,0.9513168334960938,1.6319000720977783,1.182656168937683,-1.6678104400634766,0.7538772225379944,-1.334466814994812,-1.0465726852416992,0.41763755679130554,1.0296165943145752,-0.7602053284645081,-0.6834608912467957,0.19246050715446472,-0.0066414568573236465,0.06431256234645844,-0.77602219581604,-0.11559143662452698,0.7063119411468506,-0.8216091990470886,0.7877036333084106,1.4578425884246826,-0.383404016494751,-0.22798602283000946
201,14,4,2,3,0,0,0,3.590775966644287,0.962022602558136,0.962022602558136,0.2117292284965515,3,-1.213114619255066,-0.6239033341407776,0.8788944482803345,-0.6915831565856934,-0.6981559991836548,1.388801097869873,0.2632112503051758,0.41810309886932373,-0.9967654943466187,-0.8335680365562439,-0.7874650955200195,-0.8855670094490051,0.27169135212898254,-0.9935022592544556,0.9677795767784119,-0.924797773361206,-0.9866864681243896,-0.944166362285614,0.3089108467102051,0.12602360546588898,-0.8296499252319336,-0.8724914193153381,0.9991059899330139,-0.9568607807159424,0.22456252574920654,0.5497835278511047,0.3477259874343872,0.3936782777309418,-1.7798854112625122,-0.48557227849960327,0.6750115752220154,1.5075972080230713,0.7938314080238342,-1.161628246307373,1.9604992866516113,-1.2767651081085205,-1.2015604972839355,-0.4512097239494324,0.19214150309562683,-0.2882102131843567,-0.6869516968727112,0.1922270506620407,-0.005386639852076769,0.0927290990948677,-0.7897055149078369,-0.1078692302107811,0.7062212824821472,-0.8303507566452026,0.7798706889152527,1.4456615447998047,-0.3882487416267395,-0.22013649344444275
202,14,4,2,3,0,0,0,1.5874899625778198,0.6467797160148621,0.6467797160148621,1.1212725639343262,3,-0.46600955724716187,0.47691985964775085,-0.41633301973342896,-0.5900906920433044,1.4881068468093872,0.09417471289634705,0.6596004962921143,0.5642868876457214,-0.7408362030982971,-0.8152129650115967,0.9617735147476196,0.9887515306472778,0.9721078276634216,-0.5033586621284485,0.6147275567054749,-0.4665622413158417,0.9765657186508179,-0.6374458074569702,0.9984831809997559,0.5784252882003784,-0.9892895817756653,0.9860386848449707,-0.7555003762245178,-0.6595509648323059,0.35448962450027466,-0.16723425686359406,-0.3145522475242615,-1.0006579160690308,-1.5073102712631226,0.7013017535209656,0.5534099340438843,1.5723989009857178,1.785109281539917,-1.2150378227233887,0.5805033445358276,-1.316582202911377,-0.5808150768280029,0.8843532204627991,0.6367601752281189,-0.966137170791626,-0.7068822383880615,0.19398032128810883,0.024192335084080696,0.05999083071947098,-0.8025451898574829,-0.09701208025217056,0.696698784828186,-0.8280807137489319,0.7798540592193604,1.4461668729782104,-0.37295496463775635,-0.21621283888816833
203,14,4,2,3,0,0,0,4.48203706741333,0.9870625138282776,0.9870625138282776,0.08594624698162079,3,0.40868833661079407,0.7157009243965149,0.2208845168352127,0.14817512035369873,0.02511349692940712,0.7704000473022461,-0.16877368092536926,0.4129527807235718,-0.7744153141975403,-0.4174081087112427,-0.33867570757865906,-0.425123393535614,0.20849262177944183,-0.8113793134689331,0.8021977543830872,-0.5446926951408386,-0.7020677924156189,-0.7266333699226379,0.18358349800109863,0.3507653474807739,-0.5443140864372253,-0.14089852571487427,0.915545642375946,-0.7109859585762024,0.005453445482999086,0.24581216275691986,-0.042158983647823334,0.44873350858688354,-1.5278021097183228,-0.25496751070022583,1.215419054031372,1.4545451402664185,0.8455063104629517,-0.7642049789428711,1.442089557647705,-1.9241414070129395,-1.4980015754699707,-0.05284973978996277,0.6017887592315674,-0.19522197544574738,-0.7101136445999146,0.19319258630275726,0.025539593771100044,0.09066343307495117,-0.8145132660865784,-0.09169044345617294,0.6951994895935059,-0.8359483480453491,0.7724460959434509,1.4356008768081665,-0.37728437781333923,-0.2104998230934143
204,14,4,2,3,0,0,0,4.023963451385498,0.964455246925354,0.964455246925354,0.19927369058132172,3,-1.4435211420059204,0.6464769840240479,0.874241828918457,-0.168093740940094,0.27649885416030884,0.06414012610912323,0.31810957193374634,-0.026683509349822998,0.7505660653114319,0.5562866926193237,-0.8862864971160889,-0.9745997786521912,-0.9412380456924438,0.7193074226379395,-0.5240452289581299,0.7609395980834961,-0.949404239654541,0.7291958332061768,-0.9864965081214905,-0.6151540279388428,0.9487885236740112,-0.8180274367332458,0.5101667046546936,0.08023852109909058,-0.8993146419525146,-0.9820486307144165,-0.4320070147514343,1.2970421314239502,-0.7802070379257202,-0.2593633234500885,1.9198799133300781,0.1944241225719452,0.5334909558296204,1.4878286123275757,0.9684476256370544,-1.9170916080474854,-0.8303791880607605,-0.058536894619464874,-0.36325544118881226,0.12109022587537766,-0.6905096173286438,0.1805572509765625,0.018412116914987564,0.11135946214199066,-0.807414174079895,-0.09130824357271194,0.6957542300224304,-0.8425102233886719,0.7748346924781799,1.43850839138031,-0.3911634087562561,-0.21594452857971191
205,14,4,2,3,0,0,0,3.8043484687805176,0.9533111453056335,0.9533111453056335,0.24955415725708008,3,-0.35874858498573303,0.03507692366838455,-0.41598501801490784,0.14088526368141174,-1.6761789321899414,0.27959662675857544,0.4970858693122864,1.2699294090270996,0.3641220033168793,0.7147529125213623,-0.9659878015518188,-0.9963669776916504,-0.9789121150970459,-0.0779387578368187,-0.2875128388404846,0.3225197196006775,-0.9933781623840332,0.41089215874671936,-0.9992961287498474,-0.6347313523292542,0.9873291850090027,-0.9900938868522644,0.914793074131012,-0.09651315957307816,-0.8754485249519348,-0.62409508228302,-0.424694687128067,1.0856605768203735,-0.7947156429290771,-0.3405143618583679,2.009437084197998,0.38607117533683777,0.6688211560249329,1.113890290260315,1.2203195095062256,-2.029858112335205,-1.0857681035995483,-0.06826622039079666,-0.24728645384311676,0.006447395775467157,-0.6702434420585632,0.1682758331298828,0.010228529572486877,0.15159590542316437,-0.8086888790130615,-0.09029311686754227,0.6926276683807373,-0.8503616452217102,0.7694907784461975,1.4351001977920532,-0.4050896465778351,-0.21650086343288422
206,14,4,2,3,0,0,0,3.147559881210327,0.9406534433364868,0.9406534433364868,0.3021465837955475,3,-0.6230050325393677,-0.40524494647979736,0.2187580019235611,-0.32186833024024963,0.8615303039550781,1.1583369970321655,0.617485761642456,0.14419279992580414,-0.9947608709335327,-0.9700115323066711,0.8710753321647644,0.9438316822052002,0.9724603891372681,-0.9819000959396362,0.9568976163864136,-0.9146682024002075,0.5555366277694702,-0.9551853537559509,0.9987850189208984,0.6162387132644653,-0.9969572424888611,0.8958194255828857,0.9156076312065125,-0.9556517601013184,0.5426359176635742,0.5182847380638123,-0.15247842669487,-0.8475021719932556,-1.1748981475830078,0.3239133059978485,0.916795551776886,1.6568893194198608,1.0332951545715332,-1.6643385887145996,0.816469132900238,-1.4560633897781372,-1.2117388248443604,0.2975859045982361,1.022339940071106,-0.621190071105957,-0.6913298964500427,0.17003333568572998,0.024531066417694092,0.15273699164390564,-0.8195851445198059,-0.08418576419353485,0.6916552186012268,-0.8519520163536072,0.7637170553207397,1.4298717975616455,-0.39722171425819397,-0.21051423251628876
207,14,4,2,3,0,0,0,3.0151360034942627,0.866561233997345,0.866561233997345,0.565760612487793,3,-1.9806504249572754,0.4543200433254242,1.0061203241348267,0.5587902069091797,-0.488314151763916,-0.9647176861763,0.16617810726165771,-0.49160653352737427,0.9916602969169617,0.9529117345809937,-0.9655355215072632,-0.9933459162712097,-0.9938306212425232,0.9845933318138123,-0.9296316504478455,0.961883008480072,-0.9691565632820129,0.9723871946334839,-0.9996710419654846,-0.8114058971405029,0.9984842538833618,-0.9365138411521912,-0.5246663689613342,0.8260877132415771,-0.863818347454071,-1.1672859191894531,-0.46310022473335266,1.326379418373108,-0.8563729524612427,-0.14863769710063934,1.5264478921890259,0.33389735221862793,0.7137717604637146,1.7010648250579834,0.7050142884254456,-1.951940894126892,-0.6316195130348206,0.40334802865982056,-0.6643725037574768,0.03722454607486725,-0.6739640235900879,0.14829429984092712,0.011276866309344769,0.15653958916664124,-0.8043489456176758,-0.07935664057731628,0.6954890489578247,-0.8511340618133545,0.7735868692398071,1.4392788410186768,-0.40591543912887573,-0.2195187211036682
208,14,4,2,3,0,0,0,2.481236457824707,0.861729085445404,0.861729085445404,0.5844063758850098,3,0.6037100553512573,0.5624072551727295,-0.1965479999780655,0.261720210313797,0.4975471496582031,0.8725060224533081,0.06356164813041687,0.26259005069732666,-0.8604880571365356,-0.7581220269203186,0.8114182949066162,0.9211554527282715,0.9122182726860046,-0.8080228567123413,0.820042073726654,-0.6457152366638184,0.7782427668571472,-0.834213376045227,0.9874256253242493,0.6005915999412537,-0.973469078540802,0.9162082076072693,0.35745784640312195,-0.7728612422943115,0.38988083600997925,0.2709326446056366,-0.2302086353302002,-0.8765704035758972,-1.1972588300704956,0.4743286967277527,0.8890683650970459,1.601750135421753,1.3375791311264038,-1.5239211320877075,0.7554928660392761,-1.5470448732376099,-1.071644902229309,0.6264393329620361,0.8585173487663269,-0.7573409080505371,-0.6941203474998474,0.15086589753627777,0.030320946127176285,0.1433228701353073,-0.8158054351806641,-0.07268692553043365,0.6933598518371582,-0.8519395589828491,0.7701098322868347,1.4365010261535645,-0.3950243890285492,-0.21397505700588226
209,14,4,2,3,0,0,0,5.035765171051025,0.9935374855995178,0.9935374855995178,0.04729124903678894,3,-0.7472582459449768,-0.48488378524780273,0.49560487270355225,0.2712043821811676,-0.5102723836898804,0.7302674651145935,-1.0585180521011353,0.4667700529098511,-0.9819255471229553,-0.24431250989437103,-0.9524396061897278,-0.9723526835441589,-0.5477888584136963,-0.9767478704452515,0.9333704113960266,-0.7957748770713806,-0.9946770071983337,-0.9009072184562683,-0.8520479798316956,0.10868813842535019,0.12553314864635468,-0.9642795324325562,0.9987685084342957,-0.8584609627723694,-0.5779323577880859,0.057664673775434494,0.00746651366353035,0.41873684525489807,-1.249964952468872,-0.9061461091041565,1.5184270143508911,1.303229808807373,0.8398904800415039,-0.8100901246070862,1.692946434020996,-1.7169734239578247,-1.1147215366363525,-0.31545373797416687,0.746354877948761,0.10656572133302689,-0.6863217353820801,0.14848098158836365,0.027059968560934067,0.17770622670650482,-0.8266929388046265,-0.06705926358699799,0.6893422603607178,-0.860127329826355,0.7598275542259216,1.4284368753433228,-0.40456172823905945,-0.20711036026477814
210,14,4,2,3,0,0,0,2.957808256149292,0.9251779317855835,0.9251779317855835,0.3632747530937195,3,0.5185726881027222,-0.19449590146541595,-1.0654529333114624,-0.9667531251907349,-0.22087819874286652,0.5342376828193665,0.3190633952617645,-0.41889041662216187,-0.9974377155303955,-0.9645037651062012,0.8647343516349792,0.960075318813324,0.9862925410270691,-0.9959901571273804,0.9836256504058838,-0.9777054190635681,0.6973167657852173,-0.9781074523925781,0.998126745223999,0.7957298755645752,-0.9984488487243652,0.7540624737739563,0.9402972459793091,-0.9609259963035583,0.4728173613548279,0.5009803771972656,-0.10450981557369232,-0.8732554912567139,-1.0746238231658936,0.24583382904529572,1.012237787246704,1.6283795833587646,1.0130367279052734,-1.7976527214050293,0.7816309928894043,-1.404280662536621,-1.169008493423462,0.4040989875793457,1.022443175315857,-0.6581286787986755,-0.7068990468978882,0.15037661790847778,0.04052712023258209,0.17696717381477356,-0.8367231488227844,-0.06144631654024124,0.6879059672355652,-0.8616206049919128,0.7537315487861633,1.424825668334961,-0.39512354135513306,-0.2014978528022766
211,14,4,2,3,0,0,0,2.981287956237793,0.8625390529632568,0.8625390529632568,0.5790451765060425,3,-0.5252352952957153,0.1990649700164795,0.9813207387924194,-0.22469821572303772,0.4048759937286377,-0.7856648564338684,0.2814350724220276,0.2743627429008484,0.9915899038314819,0.9048105478286743,-0.8498314619064331,-0.962449848651886,-0.9813379049301147,0.9868900775909424,-0.9381105303764343,0.9654027223587036,-0.8321791887283325,0.9581817388534546,-0.9956114292144775,-0.7699849009513855,0.9934870600700378,-0.578931987285614,-0.7929645776748657,0.7604913115501404,-0.9019824862480164,-1.2561548948287964,-0.49786850810050964,1.2007876634597778,-0.9207425713539124,-0.05113593116402626,1.501217007637024,0.38947415351867676,0.8230758905410767,1.6839848756790161,0.6123750805854797,-1.967851161956787,-0.5548261404037476,0.5302905440330505,-0.5532146096229553,-0.03742874413728714,-0.6889925599098206,0.129850372672081,0.02587423473596573,0.17065876722335815,-0.8186852931976318,-0.057971127331256866,0.6930409073829651,-0.85645991563797,0.766822338104248,1.4364582300186157,-0.4029555320739746,-0.21276426315307617
212,14,4,2,3,0,0,0,2.612086534500122,0.8850327730178833,0.8850327730178833,0.5073076486587524,3,-0.0016216635704040527,0.36524802446365356,0.5047774910926819,0.1789330244064331,1.768862009048462,0.8206589221954346,-0.5150012969970703,-0.09606087952852249,-0.9627825617790222,-0.9098262190818787,0.9055999517440796,0.9814361333847046,0.9731932878494263,-0.8881464600563049,0.9122059345245361,-0.7635587453842163,0.894725501537323,-0.9094586968421936,0.9992163181304932,0.7195305228233337,-0.9957235455513,0.975461483001709,0.4916306734085083,-0.8617870807647705,0.39297494292259216,0.30677106976509094,-0.19143378734588623,-0.9478976726531982,-1.1137821674346924,0.41314271092414856,0.8769789338111877,1.6193342208862305,1.2624852657318115,-1.7026602029800415,0.7154195308685303,-1.4285012483596802,-1.0399699211120605,0.5854078531265259,0.99227374792099,-0.7405437231063843,-0.709053635597229,0.13251185417175293,0.0441095344722271,0.15651632845401764,-0.8291971683502197,-0.051673997193574905,0.6909366846084595,-0.8570411801338196,0.7628638744354248,1.4344470500946045,-0.39137986302375793,-0.20716610550880432
213,14,4,2,3,0,0,0,2.0020132064819336,0.7661859393119812,0.7661859393119812,0.854119062423706,3,0.9473898410797119,0.40220510959625244,0.33078643679618835,-0.7570749521255493,0.7157686948776245,0.015984386205673218,0.07430415600538254,-0.47756439447402954,-0.7592310905456543,-0.8316514492034912,0.8809019923210144,0.9632922410964966,0.9360639452934265,-0.678591787815094,0.8204219937324524,-0.563517689704895,0.8907196521759033,-0.7282232046127319,0.9955393075942993,0.601433515548706,-0.9859036803245544,0.9524369239807129,-0.0576639287173748,-0.7063939571380615,0.3825376331806183,0.09876745194196701,-0.25341370701789856,-0.9146865010261536,-1.2528481483459473,0.5472582578659058,0.7223431468009949,1.6185331344604492,1.4854474067687988,-1.5055608749389648,0.7412142753601074,-1.4549729824066162,-0.9065784215927124,0.7615939974784851,0.7948344349861145,-0.8644691705703735,-0.7264620661735535,0.13549849390983582,0.06542065739631653,0.12945450842380524,-0.8383765816688538,-0.04412860795855522,0.6874774694442749,-0.8564762473106384,0.7616665959358215,1.4336782693862915,-0.3790365755558014,-0.20211508870124817
214,14,4,2,3,0,0,0,5.436534404754639,0.9958357810974121,0.9958357810974121,0.0322648361325264,3,-0.788655698299408,-0.5167359113693237,0.031706374138593674,0.0994221493601799,0.008129708468914032,0.3582763075828552,0.2905961275100708,0.3461366295814514,-0.7470871806144714,-0.2976418137550354,-0.5890387296676636,-0.8246352672576904,-0.538615882396698,-0.6193240880966187,0.4228307008743286,-0.12728074193000793,-0.9242762327194214,-0.43673625588417053,-0.5208204388618469,-0.3482465147972107,0.19504310190677643,-0.6409704089164734,0.9329231977462769,-0.710506796836853,-0.576984167098999,-0.3105006515979767,-0.22237896919250488,0.9746990203857422,-1.257033109664917,-0.6504355072975159,1.6259912252426147,0.842669665813446,0.8443357944488525,0.030759118497371674,1.6269797086715698,-1.9024033546447754,-1.2525193691253662,-0.5616697669029236,0.5014779567718506,0.2870120406150818,-0.7145265936851501,0.1326722949743271,0.061785440891981125,0.16040366888046265,-0.845671534538269,-0.040828850120306015,0.6846132874488831,-0.8642364144325256,0.7550825476646423,1.4260810613632202,-0.39111605286598206,-0.1979016661643982
215,14,4,2,3,0,0,0,3.8111298084259033,0.9526918530464172,0.9526918530464172,0.25166305899620056,3,0.34307190775871277,-0.2964433431625366,0.22505564987659454,0.22895988821983337,-0.9339656233787537,-0.10029654204845428,-0.1070772260427475,0.15312360227108002,0.8004212379455566,0.7962023019790649,-0.9575552344322205,-0.9918877482414246,-0.9820911884307861,0.6000843048095703,-0.5516588687896729,0.6918890476226807,-0.9872109889984131,0.6575586199760437,-0.998531699180603,-0.6563361883163452,0.9891973733901978,-0.9694520235061646,0.777349054813385,0.2624671757221222,-0.8831908106803894,-0.8786293268203735,-0.40152814984321594,1.2779780626296997,-0.6697717308998108,-0.30283141136169434,1.9416508674621582,0.25009843707084656,0.5206397771835327,1.3603954315185547,1.0124118328094482,-1.9994885921478271,-0.9669132232666016,0.05499539524316788,-0.4237789511680603,0.10796279460191727,-0.6955831050872803,0.11961165070533752,0.05313919484615326,0.1867077797651291,-0.8389500975608826,-0.04148725047707558,0.6836692094802856,-0.8686984181404114,0.756091296672821,1.4268821477890015,-0.40395259857177734,-0.20301641523838043
216,14,4,2,3,0,0,0,3.59025502204895,0.9655918478965759,0.9655918478965759,0.19421997666358948,3,-0.08756512403488159,-0.7769941091537476,0.25256702303886414,-0.005948521196842194,0.795195996761322,0.6476745009422302,0.15012907981872559,0.7195032238960266,-0.9678292870521545,-0.9136228561401367,0.7226861119270325,0.8238560557365417,0.8598147034645081,-0.9051508903503418,0.8627246022224426,-0.6860120296478271,0.1163339614868164,-0.8915976881980896,0.993040919303894,0.3801994323730469,-0.9722137451171875,0.8432368040084839,0.8719823360443115,-0.8954401016235352,0.651267945766449,0.5593470931053162,-0.19258201122283936,-0.45592474937438965,-1.3093537092208862,0.3165712356567383,0.7758452296257019,1.655907392501831,0.9715077877044678,-1.507077932357788,0.9123433232307434,-1.661271095275879,-1.3933650255203247,0.17999856173992157,0.9343221187591553,-0.43753623962402344,-0.7127671837806702,0.12192042917013168,0.06422107666730881,0.1901349574327469,-0.8466025590896606,-0.03728540241718292,0.683971643447876,-0.8702895045280457,0.7511794567108154,1.419355034828186,-0.39922595024108887,-0.1975034922361374
217,14,4,2,3,0,0,0,3.2698724269866943,0.9456426501274109,0.9456426501274109,0.28326883912086487,3,-1.4388408660888672,-0.29181310534477234,0.02874794974923134,0.16520845890045166,-0.20544900000095367,0.7602805495262146,-0.6963616609573364,-1.0804781913757324,-0.995880663394928,-0.7971866726875305,-0.7191171050071716,-0.5465919375419617,0.5006371140480042,-0.9920640587806702,0.9774286150932312,-0.9225239753723145,-0.9527258276939392,-0.9546454548835754,0.5531408190727234,0.5606846809387207,-0.8764514327049255,-0.7805066108703613,0.998498260974884,-0.9192531704902649,0.329337477684021,0.7665895223617554,0.28509172797203064,0.5381166338920593,-1.5374692678451538,-0.46288877725601196,0.7827131152153015,1.5791157484054565,0.5653371810913086,-1.5646111965179443,1.5201236009597778,-1.449110984802246,-1.3490023612976074,-0.0885758176445961,0.3760988414287567,-0.29086539149284363,-0.7192255854606628,0.12229505926370621,0.06410390883684158,0.21355795860290527,-0.8550339341163635,-0.03157978132367134,0.6841696500778198,-0.8758920431137085,0.7425156831741333,1.4088718891143799,-0.4002913534641266,-0.19128936529159546
