t,x,y,zone_id,action,perturbed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
111,7,0,1,0,0,0.17157988250255585,-0.021593928337097168,-0.5615741610527039,-0.6216073036193848,-0.6045200824737549,0.026147954165935516,0.15201935172080994,-0.029723621904850006,-0.9042776226997375,0.15358413755893707,0.4395335912704468,-0.2755190134048462,-2.3797667026519775,0.1765468716621399,0.2429898977279663,1.4135459661483765,0.3650037944316864,-1.6130081415176392,1.3076428174972534,0.4967783987522125,-0.45863160490989685,-0.10041562467813492,1.453708291053772,-0.31771522760391235,0.14856867492198944,0.3725239932537079,0.16804029047489166,-0.5627009272575378,-0.4074484407901764,-0.2263030856847763,0.7966886162757874,0.4066583514213562,-0.35331523418426514,-0.11084265261888504,-0.25094398856163025,-0.13267172873020172
112,7,0,1,0,0,-0.10983970761299133,-0.7121042013168335,-0.09341581910848618,-0.570418119430542,0.045279622077941895,0.30396464467048645,-0.7051151394844055,-0.41693729162216187,-0.9229745864868164,0.07903920114040375,0.4110167622566223,-0.3352527618408203,-2.3416662216186523,0.18133684992790222,0.2689448297023773,1.391318678855896,0.4131815433502197,-1.652039885520935,1.2699264287948608,0.5361456274986267,-0.4419651925563812,-0.05159121751785278,1.495323896408081,-0.3007442355155945,0.1460229754447937,0.378333181142807,0.16840043663978577,-0.5450581908226013,-0.4382626712322235,-0.21290265023708344,0.7856335043907166,0.39529848098754883,-0.3481768071651459,-0.10434599965810776,-0.24439777433872223,-0.12574324011802673
113,7,0,1,0,0,0.17114225029945374,-0.5376237630844116,0.37684953212738037,-0.36367323994636536,0.1511743813753128,0.41901734471321106,0.21080967783927917,-1.1639208793640137,-1.3672147989273071,-0.4726583659648895,0.24752572178840637,-0.9695143103599548,-1.6952768564224243,0.35002800822257996,0.9707943201065063,0.8928558230400085,0.9584972262382507,-1.7565715312957764,1.0116572380065918,0.6132346391677856,-0.2493232935667038,0.5907840728759766,1.4280904531478882,-0.5529083013534546,0.144221693277359,0.38288795948028564,0.17014378309249878,-0.5353586077690125,-0.46544191241264343,-0.1978083699941635,0.7731693387031555,0.39047014713287354,-0.341622531414032,-0.10454040765762329,-0.23766949772834778,-0.1195942685008049
114,7,0,1,4,0,-0.11215153336524963,-0.5531817674636841,0.6706734299659729,0.1539137214422226,0.5438849925994873,0.05618927627801895,-0.12620499730110168,0.036665722727775574,-1.8633509874343872,0.13620950281620026,-0.3676999509334564,0.4986519515514374,-0.7660483121871948,0.36691099405288696,2.457331418991089,-0.008958745747804642,-0.08828054368495941,-1.1617993116378784,1.0761438608169556,-0.8075922727584839,-1.0627583265304565,0.9037785530090332,0.2964750826358795,0.3909864127635956,0.13972614705562592,0.3900444507598877,0.17350095510482788,-0.5551934242248535,-0.4290076792240143,-0.1966133713722229,0.7735562324523926,0.3877161145210266,-0.34890660643577576,-0.11704224348068237,-0.24135850369930267,-0.120871402323246
115,7,0,1,0,0,0.5819615721702576,-1.502453088760376,-0.1854526698589325,-0.2557612657546997,0.4792376756668091,0.8210020065307617,-0.5092488527297974,-1.0557692050933838,-1.2006932497024536,-0.3330097794532776,0.29026615619659424,-0.786458432674408,-2.0292205810546875,0.27424678206443787,0.6945939660072327,1.1466306447982788,0.7697543501853943,-1.673643946647644,1.0410184860229492,0.6810170412063599,-0.29026851058006287,0.3272768557071686,1.5489391088485718,-0.46044921875,0.13773009181022644,0.3949320614337921,0.1750088781118393,-0.5430638194084167,-0.4578593373298645,-0.18282529711723328,0.7614826560020447,0.38223016262054443,-0.3435390293598175,-0.11436028778553009,-0.23502175509929657,-0.1148279681801796
116,7,0,1,4,0,0.43436920642852783,-0.03717651963233948,0.07809332013130188,0.4468441903591156,0.017651855945587158,0.3903566598892212,-0.15433040261268616,-0.39575451612472534,-1.915647268295288,-0.00710227619856596,-0.06389590352773666,0.02561941370368004,-1.0064805746078491,0.3967722952365875,2.3519845008850098,-0.12891213595867157,0.5198881030082703,-1.5352118015289307,0.7851224541664124,-0.32083138823509216,-0.6910632252693176,1.2160626649856567,0.5200916528701782,-0.1463979333639145,0.13629814982414246,0.40363243222236633,0.17872630059719086,-0.5546810626983643,-0.45441728830337524,-0.1776871234178543,0.7597168684005737,0.38066473603248596,-0.3444378674030304,-0.12260090559720993,-0.23327691853046417,-0.11214497685432434
117,7,0,1,0,0,0.5522654056549072,0.22581326961517334,-0.3316442370414734,-0.015111736953258514,-0.223399817943573,-0.45279327034950256,0.17902708053588867,-0.2244405746459961,-1.0128298997879028,-0.0913052037358284,0.3517048954963684,-0.5934048295021057,-2.094412326812744,0.19706478714942932,0.3844922184944153,1.3279058933258057,0.6237486600875854,-1.8042969703674316,1.2137072086334229,0.5925734639167786,-0.36600688099861145,0.18874859809875488,1.5205862522125244,-0.43827658891677856,0.1339428722858429,0.4090741276741028,0.17876175045967102,-0.5394284129142761,-0.48209068179130554,-0.1656661480665207,0.7489525675773621,0.37341582775115967,-0.3397359848022461,-0.11857328563928604,-0.22772717475891113,-0.10655597597360611
118,7,0,1,4,0,0.09567129611968994,-0.6413371562957764,-0.35529592633247375,-0.37911105155944824,0.5926110744476318,0.10082145035266876,-0.43682539463043213,0.5456315279006958,-1.650427222251892,-0.31529927253723145,0.12413585931062698,-0.808917224407196,-1.4240964651107788,0.4939001500606537,1.8162822723388672,0.4150887727737427,0.9992515444755554,-1.538840889930725,0.6961321830749512,0.023975687101483345,-0.42179447412490845,1.2053098678588867,0.9663876891136169,-0.5810889005661011,0.13309824466705322,0.41523969173431396,0.18103830516338348,-0.538802981376648,-0.5000249147415161,-0.1549437940120697,0.7404961585998535,0.3698045313358307,-0.3348756730556488,-0.12181639671325684,-0.22201545536518097,-0.10149693489074707
119,7,0,1,4,0,0.15112784504890442,-1.1375901699066162,0.20552906394004822,0.39356645941734314,0.2028922140598297,1.0772141218185425,-0.3395388424396515,0.40464305877685547,-1.8358635902404785,0.10018032044172287,-0.41833949089050293,0.5227999091148376,-0.7195398807525635,0.3793818950653076,2.4254205226898193,0.04605664685368538,-0.12264284491539001,-1.1275689601898193,1.1152215003967285,-0.8683313727378845,-1.1079565286636353,0.925632655620575,0.26903799176216125,0.4165114760398865,0.1278737634420395,0.42360225319862366,0.184032142162323,-0.5612055659294128,-0.45543819665908813,-0.15552887320518494,0.7416189312934875,0.3667868673801422,-0.3441237211227417,-0.1359436810016632,-0.22733533382415771,-0.1041438952088356
120,7,0,1,4,0,0.66416335105896,-1.0307977199554443,-0.5001558065414429,0.2776859402656555,0.7145364284515381,0.1430671513080597,-0.49659237265586853,-0.13654908537864685,-1.7027759552001953,-0.6103081107139587,0.1369265615940094,-0.7557070255279541,-1.5734225511550903,0.4596204459667206,1.6680575609207153,0.3882840871810913,0.9567966461181641,-1.504972219467163,0.7258465886116028,0.3596969246864319,-0.29006925225257874,0.9947174191474915,1.1853352785110474,-0.43802720308303833,0.1271681934595108,0.42938557267189026,0.1861741542816162,-0.5580447316169739,-0.4778997302055359,-0.14460967481136322,0.7320520877838135,0.3632941246032715,-0.3382222056388855,-0.13807642459869385,-0.22088927030563354,-0.09859630465507507
121,7,0,1,0,0,0.35654833912849426,-0.9454425573348999,-0.07064301520586014,0.2196953296661377,-0.002535194158554077,0.155175119638443,-0.190277561545372,-0.9398186206817627,-1.0832675695419312,-0.2251622974872589,0.3099600672721863,-0.6157614588737488,-2.0877630710601807,0.2299632430076599,0.46488702297210693,1.2623991966247559,0.689717710018158,-1.7628475427627563,1.1156913042068481,0.6327143907546997,-0.34930554032325745,0.25547313690185547,1.5755565166473389,-0.4122554659843445,0.12518233060836792,0.4349396824836731,0.18597903847694397,-0.5446501970291138,-0.5036590099334717,-0.13387258350849152,0.7219035029411316,0.35749974846839905,-0.3341619372367859,-0.13465648889541626,-0.21565251052379608,-0.09349507093429565
122,7,0,1,4,0,1.1916332244873047,0.17149612307548523,-0.37059393525123596,0.728945255279541,0.06841659545898438,0.5793913006782532,0.013933643698692322,-0.5613788366317749,-1.9039037227630615,0.022951794788241386,-0.29537999629974365,0.3115748167037964,-0.8220240473747253,0.3542938232421875,2.4363062381744385,-0.001877296483144164,0.12890920042991638,-1.2935783863067627,0.994303822517395,-0.6680918335914612,-0.9704272150993347,1.076880931854248,0.4083920419216156,0.2216687798500061,0.1220332533121109,0.44561561942100525,0.18982040882110596,-0.5636143684387207,-0.47874337434768677,-0.13259190320968628,0.7235339283943176,0.3560185730457306,-0.34076735377311707,-0.1468994915485382,-0.21837091445922852,-0.0941462516784668
123,7,0,1,4,0,-0.20838558673858643,0.17232218384742737,0.286935955286026,0.3508441150188446,0.952600359916687,0.71834397315979,-0.008274182677268982,-1.1452579498291016,-1.872920036315918,0.1397116482257843,-0.33034902811050415,0.4479835331439972,-0.7783423066139221,0.40291067957878113,2.4083240032196045,-0.004776600282639265,0.09155825525522232,-1.2910070419311523,0.9995220899581909,-0.7633785009384155,-1.0365756750106812,1.0500649213790894,0.3200768828392029,0.2171960026025772,0.11798739433288574,0.4557822346687317,0.1930226981639862,-0.5846636295318604,-0.44420427083969116,-0.13253149390220642,0.7244160771369934,0.3534790575504303,-0.3483196496963501,-0.16029727458953857,-0.2220895141363144,-0.09563418477773666
124,7,0,1,4,0,0.38157007098197937,-0.3183189034461975,0.4066387414932251,-0.06202584505081177,1.0057477951049805,-0.4390864670276642,-0.5208818912506104,-0.3033447265625,-1.8926465511322021,-0.11225373297929764,-0.0650927945971489,-0.19524377584457397,-1.2271121740341187,0.4551869034767151,2.0782968997955322,0.09773071855306625,0.7020688652992249,-1.6056127548217773,0.6707665920257568,-0.12114968150854111,-0.554307758808136,1.2202143669128418,0.9173754453659058,-0.3682206869125366,0.11745253950357437,0.46407318115234375,0.19614684581756592,-0.5897733569145203,-0.45608261227607727,-0.12513619661331177,0.7188975811004639,0.3508668541908264,-0.3450407087802887,-0.16562266647815704,-0.21755871176719666,-0.0914207175374031
125,7,0,1,0,0,-0.604205846786499,0.22423475980758667,0.4994194209575653,-0.8443584442138672,-0.15891996026039124,0.31813594698905945,-0.428525447845459,-0.5882962942123413,-0.9807136058807373,-0.10931044816970825,0.3124706745147705,-0.5798071622848511,-2.066441774368286,0.20491065084934235,0.3046397864818573,1.356037974357605,0.655802309513092,-1.83212149143219,1.198209524154663,0.5822832584381104,-0.37576887011528015,0.22258852422237396,1.5467498302459717,-0.43952926993370056,0.11555756628513336,0.4694918394088745,0.1954810619354248,-0.5734651684761047,-0.48404940962791443,-0.11526109278202057,0.7091459035873413,0.34445086121559143,-0.3405223786830902,-0.16118928790092468,-0.21246901154518127,-0.08651015907526016
126,7,0,1,4,0,0.6033602952957153,0.32797157764434814,0.17580634355545044,0.29429346323013306,0.2786206007003784,0.8148674368858337,0.17147091031074524,-0.9650198817253113,-1.8851147890090942,0.10319095104932785,-0.32008540630340576,0.40146639943122864,-0.7766191363334656,0.38270294666290283,2.409120798110962,0.0011269102105870843,0.1219935193657875,-1.3035181760787964,0.9861972332000732,-0.7398973703384399,-1.0213264226913452,1.0763204097747803,0.36166808009147644,0.20277416706085205,0.11189212650060654,0.4806166887283325,0.1989046186208725,-0.5936926603317261,-0.45355287194252014,-0.11490564793348312,0.7099089622497559,0.34195011854171753,-0.34747567772865295,-0.17451101541519165,-0.21560198068618774,-0.08764678239822388
127,7,0,1,4,0,0.8380193710327148,0.020820364356040955,-0.10715409368276596,-0.14265310764312744,0.1717357188463211,0.19450730085372925,-0.43493735790252686,-0.04770171642303467,-1.53121817111969,-0.5633577108383179,0.18414811789989471,-0.8826834559440613,-1.6003543138504028,0.4371291995048523,1.2770377397537231,0.6453579664230347,1.0560046434402466,-1.6799336671829224,0.8608379364013672,0.5063036680221558,-0.2813299298286438,0.8778446912765503,1.2662192583084106,-0.5720059871673584,0.11141818016767502,0.48621413111686707,0.1998022347688675,-0.5869730710983276,-0.4780697226524353,-0.10512229055166245,0.6998175978660583,0.33862873911857605,-0.34119611978530884,-0.17531640827655792,-0.20924249291419983,-0.08247944712638855
128,7,0,1,0,0,0.8774024248123169,-0.673661470413208,-0.21225512027740479,-0.04010602459311485,-0.5522863864898682,-0.4547727406024933,-0.0015121102333068848,-0.20024484395980835,-0.8683097958564758,0.09509697556495667,0.42051422595977783,-0.2340952455997467,-2.3436293601989746,0.18889741599559784,0.17313823103904724,1.4681980609893799,0.46254289150238037,-1.6785672903060913,1.2176759243011475,0.4139728248119354,-0.4825012981891632,0.052759382873773575,1.4892876148223877,-0.3749804198741913,0.10967858880758286,0.4930082857608795,0.19641785323619843,-0.5689532160758972,-0.5044882297515869,-0.09661784023046494,0.6925913691520691,0.32773464918136597,-0.33771413564682007,-0.16820231080055237,-0.20444341003894806,-0.07735688984394073
