t,x,y,zone_id,action,perturbed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
79,7,4,1,4,0,0.2943614423274994,-0.31067389249801636,0.20561937987804413,-0.1033250242471695,0.3546987473964691,-0.014194466173648834,-0.0693647712469101,0.011287428438663483,0.42318370938301086,0.4203564524650574,-1.3100435733795166,-0.4928676187992096,-0.5864717960357666,0.38425812125205994,-0.9037371277809143,1.2267614603042603,1.3141840696334839,-0.9132575988769531,2.4638917446136475,0.009570248425006866,-0.8641924262046814,-0.4891371428966522,0.36900433897972107,-1.051503300666809,-1.0470468997955322,-0.409741073846817,0.10481300204992294,-0.05077497288584709,-0.6058506965637207,0.9097790718078613,-0.4218636155128479,-0.6275380849838257,0.6983137130737305,1.1824007034301758,1.1219868659973145,-0.4902469217777252
80,7,4,1,4,0,0.15242600440979004,-0.3066391348838806,0.20206180214881897,-0.11731612682342529,0.4032807946205139,-0.170503169298172,-0.036021798849105835,-0.16116712987422943,0.010568896308541298,0.1364341378211975,-1.3561480045318604,-0.5043157935142517,-0.7611899971961975,0.25542163848876953,-0.49336540699005127,1.1253029108047485,1.5652248859405518,-0.5631426572799683,2.5247764587402344,0.06509200483560562,-0.6431971788406372,-0.6455787420272827,0.5046383142471313,-1.2205214500427246,-1.0422736406326294,-0.4112306833267212,0.06269553303718567,-0.04738198220729828,-0.6006531715393066,0.9131929874420166,-0.41839316487312317,-0.6194031834602356,0.7031288743019104,1.1875925064086914,1.1250238418579102,-0.48507219552993774
81,7,4,1,4,1,0.1814901977777481,-0.2911284565925598,0.1587742269039154,-0.0812416598200798,0.3503418266773224,-0.021545790135860443,-0.24210526049137115,-0.06323546171188354,0.20517931878566742,-0.21910347044467926,-0.766653835773468,-1.0630825757980347,-0.6419406533241272,0.3376004099845886,-1.1720234155654907,1.773209571838379,1.6422719955444336,-1.6706849336624146,1.6991138458251953,-0.25706568360328674,0.12327341735363007,-0.2670247554779053,0.6740294098854065,-0.39709925651550293,-0.042016107589006424,-0.3436025381088257,-0.49930644035339355,-0.4085107743740082,-2.2906129360198975,-0.19633401930332184,-0.7928788065910339,-1.8983033895492554,0.8791078925132751,0.4117864966392517,-0.17525465786457062,1.1278682947158813
82,7,4,1,4,0,0.15109366178512573,-0.2017398625612259,0.13439014554023743,-0.1256175935268402,0.37355655431747437,0.0561932735145092,-0.18649336695671082,-0.08304423838853836,0.2791785001754761,-0.14765094220638275,-0.8089697957038879,-1.080512523651123,-0.6275857090950012,0.3628917634487152,-1.1879101991653442,1.7580900192260742,1.5983928442001343,-1.6710216999053955,1.7299375534057617,-0.2085254043340683,0.04894966632127762,-0.26259419322013855,0.6398378014564514,-0.4225078225135803,-0.045582737773656845,-0.33670279383659363,-0.4638828933238983,-0.3841864764690399,-2.2281494140625,-0.14080919325351715,-0.7569804191589355,-1.7834075689315796,0.8759099245071411,0.45567503571510315,-0.039415642619132996,1.0694575309753418
83,7,4,1,4,0,0.323673278093338,-0.20504894852638245,0.17587745189666748,-0.1644352376461029,0.2585201859474182,0.04707052558660507,-0.25137221813201904,-0.1852436661720276,0.4158101975917816,0.02106042206287384,-0.9042006134986877,-0.9251483082771301,-0.6114934682846069,0.34011024236679077,-1.2994109392166138,1.7573535442352295,1.490238904953003,-1.6929328441619873,1.759852647781372,-0.1838626116514206,-0.0579499751329422,-0.3926733732223511,0.622788667678833,-0.3395421504974365,-0.053951893001794815,-0.33105841279029846,-0.4235742390155792,-0.36117446422576904,-2.17156982421875,-0.08724035322666168,-0.7240822315216064,-1.6818265914916992,0.8728102445602417,0.4959414303302765,0.08318818360567093,1.008963942527771
84,7,4,1,4,0,0.327722430229187,-0.22797292470932007,-0.02844928950071335,-0.12123243510723114,0.2625156342983246,0.3220464289188385,-0.32645490765571594,-0.051449280232191086,0.699397087097168,0.1273425966501236,-0.8073707222938538,-0.9665061831474304,-0.46446940302848816,0.49498251080513,-1.5768418312072754,1.606459617614746,1.2387644052505493,-1.8474922180175781,1.7718535661697388,0.1018969863653183,-0.20495487749576569,-0.15364564955234528,0.3148029148578644,-0.33421915769577026,-0.09423115104436874,-0.32766062021255493,-0.33766263723373413,-0.3446601629257202,-2.1109883785247803,-0.03537255525588989,-0.6968954801559448,-1.590389370918274,0.8664132952690125,0.5294116139411926,0.19105994701385498,0.9372378587722778
85,7,4,1,4,0,0.22263143956661224,-0.18194502592086792,-0.003432542085647583,-0.11492429673671722,0.31358352303504944,0.038044773042201996,-0.05548737943172455,-0.1586390733718872,0.5093439817428589,0.054485730826854706,-0.8977817893028259,-1.0255475044250488,-0.5722256302833557,0.452782541513443,-1.299431562423706,1.7406957149505615,1.399986982345581,-1.686780333518982,1.7975624799728394,-0.09712379425764084,-0.2273973971605301,-0.1910041719675064,0.514117956161499,-0.47168323397636414,-0.11726346611976624,-0.32248690724372864,-0.2941115200519562,-0.3274732232093811,-2.0614936351776123,0.014049120247364044,-0.6692535877227783,-1.5036989450454712,0.8645105361938477,0.5675655007362366,0.2922329306602478,0.8714531660079956
86,7,4,1,4,0,0.2813792824745178,-0.30438047647476196,0.06076976656913757,0.0006192773580551147,0.10614915192127228,0.03659631311893463,-0.11432179063558578,-0.11713270097970963,0.6775791645050049,0.2019074410200119,-0.894667387008667,-0.7094561457633972,-0.5800237655639648,0.4127420485019684,-1.4943516254425049,1.7465370893478394,1.1940981149673462,-1.7478981018066406,1.8399745225906372,-0.0601336844265461,-0.41109350323677063,-0.25235700607299805,0.42063701152801514,-0.3434942662715912,-0.14809811115264893,-0.3185383379459381,-0.23732371628284454,-0.3110848665237427,-2.0104870796203613,0.06149951368570328,-0.6444339156150818,-1.4277904033660889,0.8617377281188965,0.6019918322563171,0.38240647315979004,0.7984168529510498
87,7,4,1,4,0,0.22455058991909027,-0.4206782579421997,0.023396581411361694,-0.10067043453454971,0.26389259099960327,0.010776355862617493,-0.35490554571151733,-0.25648656487464905,0.6397782564163208,0.3405788540840149,-1.0975654125213623,-0.7393689751625061,-0.5238615274429321,0.26292741298675537,-1.361345887184143,1.6601568460464478,1.2921100854873657,-1.6261359453201294,1.8692570924758911,-0.04788645729422569,-0.3102024495601654,-0.6481480002403259,0.5883098840713501,-0.2986038029193878,-0.16503894329071045,-0.3142823278903961,-0.20685553550720215,-0.2914693355560303,-1.9706519842147827,0.10530513525009155,-0.6193628311157227,-1.3607110977172852,0.8596790432929993,0.6326260566711426,0.46439167857170105,0.7397105693817139
88,7,4,1,4,0,0.25254005193710327,-0.16027873754501343,0.17369073629379272,-0.08509311079978943,0.18793773651123047,0.05790438503026962,-0.0332065224647522,-0.14849010109901428,0.5297823548316956,0.12565743923187256,-0.9541464447975159,-0.764113187789917,-0.6632930636405945,0.40355950593948364,-1.2905761003494263,1.7572160959243774,1.3350410461425781,-1.585981845855713,1.939647912979126,-0.10613542795181274,-0.43821945786476135,-0.26544085144996643,0.49335017800331116,-0.5163476467132568,-0.18629102408885956,-0.30959755182266235,-0.1815161108970642,-0.27604472637176514,-1.9286569356918335,0.14703631401062012,-0.596730649471283,-1.293527364730835,0.8596571087837219,0.6674951910972595,0.5399645566940308,0.6727641224861145
89,7,4,1,4,0,0.305585652589798,-0.16999882459640503,0.09213923662900925,0.014802694320678711,0.18777886033058167,0.13576266169548035,-0.22288794815540314,-0.3680000305175781,0.7595165371894836,0.330975741147995,-0.99817955493927,-0.8252179622650146,-0.514128565788269,0.37773993611335754,-1.4458556175231934,1.6185851097106934,1.151497721672058,-1.7032583951950073,1.8941688537597656,0.09807730466127396,-0.426851361989975,-0.4253946542739868,0.4524640142917633,-0.3441390097141266,-0.22072626650333405,-0.306353896856308,-0.13100780546665192,-0.2624451518058777,-1.888155460357666,0.18645453453063965,-0.5764601826667786,-1.2368627786636353,0.8551348447799683,0.6932520866394043,0.6038721203804016,0.6105694770812988
90,7,4,1,4,0,0.17634421586990356,-0.1931677907705307,-0.11202683299779892,0.0007467940449714661,0.10681208968162537,0.04704735800623894,-0.11232898384332657,-0.17330873012542725,0.7996772527694702,0.34882330894470215,-0.983601450920105,-0.6808879971504211,-0.5606871843338013,0.406298965215683,-1.494787335395813,1.641109585762024,1.094485878944397,-1.6583205461502075,1.9220020771026611,0.0633523017168045,-0.5605056881904602,-0.38086986541748047,0.40003764629364014,-0.3561275005340576,-0.25556111335754395,-0.3032453954219818,-0.0832846462726593,-0.24961060285568237,-1.8473186492919922,0.22386972606182098,-0.5577775835990906,-1.1846542358398438,0.8509177565574646,0.7184399962425232,0.6612147688865662,0.5463143587112427
91,7,4,1,4,0,0.2231898456811905,-0.3065740168094635,0.16590766608715057,0.03636358678340912,0.49307096004486084,-0.04840776324272156,-0.13783663511276245,-0.036911241710186005,0.4667539596557617,0.125978484749794,-1.0332707166671753,-1.0323344469070435,-0.6138981580734253,0.35003742575645447,-1.036577820777893,1.6568248271942139,1.3827553987503052,-1.4868135452270508,2.027414321899414,-0.0022820699959993362,-0.3965596854686737,-0.4088522493839264,0.6116235256195068,-0.6107994914054871,-0.2749395966529846,-0.2982049584388733,-0.08084243535995483,-0.2369629144668579,-1.8155773878097534,0.2601621448993683,-0.5377519130706787,-1.1299160718917847,0.851211667060852,0.747459888458252,0.7175753712654114,0.4936123490333557
92,7,4,1,4,0,0.1128363162279129,-0.020671814680099487,0.04735273867845535,0.10162001848220825,0.29338133335113525,0.05566913262009621,-0.12886375188827515,-0.187547504901886,0.646777868270874,0.22342517971992493,-1.0231385231018066,-0.9352169632911682,-0.5940359234809875,0.3759964406490326,-1.2322443723678589,1.6540066003799438,1.230280876159668,-1.5450419187545776,2.0022454261779785,0.06455814093351364,-0.5070754885673523,-0.38139206171035767,0.5281813144683838,-0.5073266625404358,-0.30354824662208557,-0.29450562596321106,-0.05765495076775551,-0.22632993757724762,-1.7828991413116455,0.29426491260528564,-0.5202546715736389,-1.0818278789520264,0.849244236946106,0.7725473642349243,0.7659595608711243,0.437917023897171
93,7,4,1,4,0,0.4036695063114166,-0.06041692942380905,0.10751204192638397,-0.009416341781616211,0.3231453597545624,0.05905579403042793,-0.08837363123893738,-0.12244562804698944,0.6641325950622559,0.22514140605926514,-1.011484146118164,-0.9359981417655945,-0.5444239377975464,0.4841982424259186,-1.2388476133346558,1.670888066291809,1.1856870651245117,-1.5488392114639282,1.999008297920227,0.021850204095244408,-0.6124634742736816,-0.18903402984142303,0.42322736978530884,-0.5930426120758057,-0.33754611015319824,-0.2910957634449005,-0.029361922293901443,-0.21838189661502838,-1.750177025794983,0.3261076509952545,-0.5045206546783447,-1.0338808298110962,0.8462187647819519,0.7961224317550659,0.8085465431213379,0.3818679749965668
94,7,4,1,4,0,0.2640782296657562,-0.13893483579158783,0.09112071245908737,-0.0478132888674736,0.3100932836532593,0.03502394258975983,-0.13168025016784668,0.01190386712551117,0.640356719493866,0.29321926832199097,-1.0657806396484375,-0.7923211455345154,-0.6113139986991882,0.3730761408805847,-1.221187710762024,1.6229525804519653,1.217925786972046,-1.4816951751708984,2.0713047981262207,0.05072646215558052,-0.5997162461280823,-0.41788536310195923,0.500225305557251,-0.5798863768577576,-0.3623278737068176,-0.2875945568084717,-0.014749515801668167,-0.20805586874485016,-1.7199501991271973,0.3564201295375824,-0.49022769927978516,-0.9936648607254028,0.8444255590438843,0.8192123770713806,0.847815990447998,0.33097192645072937
95,7,4,1,4,0,0.5039506554603577,-0.15154820680618286,0.05451619625091553,-0.047180186957120895,0.2540391683578491,-0.018420107662677765,-0.33913567662239075,-0.060921937227249146,0.789075493812561,0.4869323670864105,-1.1307045221328735,-0.7041172981262207,-0.5194603204727173,0.333400696516037,-1.3230260610580444,1.5410743951797485,1.0781217813491821,-1.5437829494476318,2.029934883117676,0.11442610621452332,-0.6238277554512024,-0.5910630822181702,0.4955562651157379,-0.4325402081012726,-0.3903646469116211,-0.2850702106952667,0.012326069176197052,-0.19780750572681427,-1.6905039548873901,0.38458529114723206,-0.47773516178131104,-0.961966335773468,0.8399982452392578,0.8375737071037292,0.8803355693817139,0.28444263339042664
96,7,4,1,4,0,0.14814208447933197,-0.11664433777332306,0.08573532104492188,-0.025568369776010513,0.23993881046772003,0.16159221529960632,-0.2368994504213333,-0.09435306489467621,0.7963083386421204,0.48773109912872314,-1.1215934753417969,-0.6207008957862854,-0.550849199295044,0.2771364450454712,-1.3491519689559937,1.5151692628860474,1.0642712116241455,-1.4982081651687622,2.07685923576355,0.15061965584754944,-0.6469526886940002,-0.6546069383621216,0.49301692843437195,-0.4190485179424286,-0.4153745472431183,-0.28271040320396423,0.034200556576251984,-0.1873675137758255,-1.6618930101394653,0.41101908683776855,-0.46628132462501526,-0.9332389235496521,0.8361641764640808,0.8554309010505676,0.9098580479621887,0.2389107048511505
